controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw
naive,2026-01-05 05:15:00,21,5.25,20.24668,3105.672,342.2307,6.795791,5.646016,1,1,2173.97,2173.653,529.7468,292.7326,822.4794,2,0,0,22.47936,800,0,140.113,319.7848,0.1598924,0.2234557,0.3172331,0,250,0.3172331,1643.906,17.93912,62.84527,206.7503,2.163196,0,39.13147,29.59032,9.541153,322.3229,0,934.3206,0,5.684342e-14,-2.259304e-14,4.263256e-14
naive,2026-01-05 05:30:00,22,5.5,20.31396,3091.279,402.2649,11.92841,1.655895,1,1,2163.895,2163.578,529.2561,292.5162,821.7723,2,0,0,21.77233,800,0,149.609,282.3322,0.1411661,0.2013638,0.3172331,0,250,0.3172331,1634.322,17.36318,62.77451,257.3868,7.197487,0,38.95011,29.41779,9.53232,321.934,0,1029.655,0,-5.684342e-14,4.210521e-14,4.263256e-14
naive,2026-01-05 05:45:00,23,5.75,20.25856,3071.772,501.8352,12.53934,0.9442582,1,1,2150.24,2149.923,528.6566,292.2519,820.9086,2,0,0,20.90856,800,0,161.1127,242.0096,0.1210048,0.1777804,0.3172331,0,250,0.3172331,1621.266,16.68359,62.83277,345.7664,7.495481,0,38.70432,29.18279,9.521529,321.4347,0,1181.559,0,-5.684342e-14,7.854828e-15,4.263256e-14
naive,2026-01-05 06:00:00,24,6,20.26098,3090.083,596.5934,16.9543,8.135001,1,1,2163.058,2162.741,533.8099,294.2157,828.0255,2,2.589951,5.356168,20.0794,800,0,167.8858,200,0.1,0.1523899,0.3172331,0,250,0.3172331,1628.931,16.0216,62.83023,426.1176,11.59813,0,38.93505,29.32076,9.614288,323.5364,0,1331.449,0,0,-9.797718e-15,4.263256e-14
naive,2026-01-05 06:15:00,25,6.25,20.37259,3093.644,668.3632,10.86275,15.53481,1,1,2165.551,2165.233,1065.77,447.2512,1513.021,4,187.5205,5.820093,19.68069,800,500,0,324.9685,0.1624843,0.1259371,0.3172331,0,250,0.3172331,1099.463,15.68589,62.71284,480.8427,5.042656,0,38.97991,19.79034,19.18957,467.0415,0,1701.683,0,-5.684342e-14,1.24345e-13,4.263256e-14
naive,2026-01-05 06:30:00,26,6.5,20.67908,3058.512,737.207,4.531273,20.54675,1,1,2140.958,2140.641,527.7993,291.874,819.6734,2,0,0,19.67335,800,0,212.0285,271.9102,0.1359551,0.2046279,0.3172331,0,250,0.3172331,1612.842,15.6318,62.39049,531.1925,0,4.91495,38.53725,29.03115,9.506098,321.7277,0,1489.573,0,0,-3.641532e-14,4.263256e-14
naive,2026-01-05 06:45:00,27,6.75,20.70962,3114.565,782.4256,0,22.07892,1,1,2180.195,2179.878,527.9589,291.9444,819.9033,2,0,0,19.90332,800,0,231.6474,213.9556,0.1069778,0.1712179,0.3172331,0,250,0.3172331,1651.919,15.80967,62.35838,556.7374,0,6.269247,39.24351,29.73454,9.508971,322.7287,0,1535.676,0,-5.684342e-14,-1.831868e-15,4.263256e-14
naive,2026-01-05 07:00:00,28,7,20.75827,3127.266,779.8016,2.412709,24.69728,1,1,2189.086,2188.769,679.6067,336.2098,1015.816,3,189.884,5.746298,20.18615,800,0,55.68767,200,0.1,0.1347247,0.3172331,0,250,0.3172331,1509.162,16.02647,62.3072,534.2299,0,8.670809,39.40355,27.16492,12.23863,364.8279,0,1581.107,0,0,1.165734e-15,4.263256e-14
naive,2026-01-05 07:15:00,29,7.25,20.98322,3132.633,773.6433,4.659193,21.90283,1,1,2192.843,2192.526,1125.641,464.5479,1590.189,4,263.9934,5.631347,20.5638,800,500,0,324.9685,0.1624843,0.1259371,0.3172331,0,250,0.3172331,1066.885,16.28929,62.07062,509.6499,0,5.613542,39.47117,19.20393,20.26724,484.6966,0,1778.71,0,1.136868e-13,1.24345e-13,4.263256e-14
naive,2026-01-05 07:30:00,30,7.5,20.97411,3126.139,735.0574,0,23.50228,1,1,2188.297,2187.98,528.5814,292.2188,820.8001,2,0,0,20.80013,800,0,286.5807,253.2722,0.1266361,0.2046279,0.3172331,0,250,0.3172331,1659.399,16.47801,62.0802,454.0756,0,7.024265,39.38935,29.86917,9.520175,323.2699,0,1359.98,0,-5.684342e-14,-6.483702e-14,4.263256e-14
