controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw
naive,2026-01-05 07:00:00,28,7,30.18774,3410.748,419.9328,0.1754784,39.28041,1,1,2387.524,2387.207,555.2235,303.9639,859.1874,2,0,0,59.18739,800,0,132.9072,403.167,0.2015835,0.274834,0.3172331,0,250,0.3172331,1831.983,42.52603,52.38981,288.8243,0,0,484.3488,371.6481,112.7006,675.612,0,1790.507,0,5.684342e-14,8.11573e-14,4.263256e-14
naive,2026-01-05 07:15:00,29,7.25,30.10189,3451.053,412.8432,0.4029859,26.7588,1,1,2415.737,2415.42,555.1144,303.9158,859.0302,2,0,0,59.03018,800,0,142.8107,367.4008,0.1837004,0.2538683,0.3172331,0,250,0.3172331,1860.305,42.45361,52.4801,271.7752,0,0,489.1352,376.6721,112.463,680.5879,0,1770.948,0,5.684342e-14,-8.232304e-14,4.263256e-14
naive,2026-01-05 07:30:00,30,7.5,30.33933,3459.558,391.2461,2.083261,44.24579,1,1,2421.691,2421.373,554.6045,303.691,858.2956,2,0,0,58.29555,800,0,151.8252,329.3867,0.1646933,0.2313469,0.3172331,0,250,0.3172331,1866.769,41.81455,52.23037,241.119,0.3851994,2.43124,492.9476,379.9904,112.9572,684.1764,0,1726.188,0,0,8.995582e-14,4.263256e-14
naive,2026-01-05 07:45:00,31,7.75,30.49723,3485.941,368.056,0,31.56399,1,1,2440.158,2439.841,554.6809,303.7247,858.4057,2,0,0,58.40565,800,0,159.6156,289.4309,0.1447155,0.20741,0.3172331,0,250,0.3172331,1885.16,41.81974,52.0643,210.1509,0,0,498.4692,385.0956,113.3736,688.8204,0,1681.579,0,0,-2.214895e-14,4.263256e-14
naive,2026-01-05 08:00:00,32,8,30.79254,3494.629,331.6499,264.9104,31.58143,1,1,2446.24,2445.923,554.3687,303.5871,857.9558,2,0,0,57.95579,800,0,166.1294,247.853,0.1239265,0.1822504,0.3172331,0,250,0.3172331,1891.554,41.36071,51.75371,167.1776,263.2534,0,503.0496,388.9829,114.0667,692.57,0,2069.41,0,5.684342e-14,-1.812439e-14,4.263256e-14
naive,2026-01-05 08:15:00,33,8.25,31.05302,3503.557,280.9614,268.5779,52.2941,1,1,2452.49,2452.173,554.08,303.4598,857.5399,2,0,0,57.53985,800,0,179.1728,203.0208,0.1015104,0.1560694,0.3172331,0,250,0.3172331,1898.093,40.94397,51.47975,111.4231,258.9435,11.35013,507.3241,392.641,114.6831,698.4488,0,1977.865,0,0,-4.496403e-15,4.263256e-14
naive,2026-01-05 08:30:00,34,8.5,31.25842,3465.507,249.0505,267.9787,54.5174,1,1,2425.855,2425.538,691.3011,344.8179,1036.119,3,160.8602,17.25039,58.00842,800,0,11.95536,200,0.1,0.1278392,0.3172331,0,250,0.3172331,1734.236,41.18207,51.26373,76.235,250.7283,13.33532,504.1707,360.4302,143.7406,708.0196,0,1922.379,0,-5.684342e-14,2.498002e-16,4.263256e-14
naive,2026-01-05 08:45:00,35,8.75,31.48508,3479.778,213.1463,270.5797,66.70006,1,1,2435.845,2435.528,1095.919,462.0323,1557.951,4,174.9936,24.41406,58.54327,800,500,0,324.9685,0.1624843,0.1259371,0.3172331,0,250,0.3172331,1339.609,41.45562,51.02533,38.15262,246.1656,25.24443,508.884,279.8641,229.0199,747.1704,0,1927.386,0,1.705303e-13,1.24345e-13,4.263256e-14
naive,2026-01-05 09:00:00,36,9,31.66352,3505.181,187.7318,277.3023,76.77062,1,1,2453.627,2453.31,555.4597,304.0681,859.5278,2,0,0,59.52781,800,0,207.3054,273.091,0.1365455,0.2046279,0.3172331,0,250,0.3172331,1897.85,42.06782,50.83767,11.67839,246.0503,34.7028,514.7095,398.1214,116.5881,709.4692,0,1806.328,0,5.684342e-14,-3.641532e-14,4.263256e-14
naive,2026-01-05 09:15:00,37,9.25,31.9877,3489.074,149.4634,278.5352,94.68867,1,1,2442.352,2442.035,556.3739,304.4711,860.8449,2,0,0,60.84493,800,0,214.2711,219.4802,0.1097401,0.1719614,0.3172331,0,250,0.3172331,1885.661,42.84082,50.4967,0,240.6332,51.84786,516.2059,398.5458,117.66,713.9753,0,1786.234,0,0,-1.312839e-14,4.263256e-14
