controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw
tuned,2026-01-05 08:00:00,32,8,30.58928,3467.029,335.3223,270.1543,45.281,1,1,2426.921,2426.603,136.1456,39.3553,175.5009,1,173.7101,1.79087,0,0,0,0,1837.39,0.9186952,1.15716,0.3172331,0,250,0.3172331,2290.458,0,0,161.6123,268.3634,45.281,496.7926,468.8585,27.93406,517.4829,0,1776.674,0,-7.105427e-15,-3.606004e-13,4.263256e-14
tuned,2026-01-05 08:15:00,33,8.25,31.02446,3510.302,287.08,269.1295,50.67012,1,1,2457.212,2456.894,145.5929,42.93756,188.5305,1,178.6074,9.923094,0,0,0,0,1837.101,0.9185506,1.156978,0.3172331,0,250,0.3172331,2311.301,0,0,108.4726,259.2064,50.67012,507.9707,477.8072,30.1635,531.2196,0,1696.686,0,0,1.358913e-13,4.263256e-14
tuned,2026-01-05 08:30:00,34,8.5,31.28698,3508.137,224.1901,270.9346,41.90093,1,1,2455.696,2455.379,153.3617,45.98289,199.3446,1,181.7978,17.54681,0,0,0,0,1836.812,0.918406,1.156796,0.3172331,0,250,0.3172331,2302.017,0,0,42.39231,253.3878,41.90093,510.7063,478.746,31.9603,533.4429,0,1577.106,0,-1.421085e-14,3.963496e-13,4.263256e-14
tuned,2026-01-05 08:45:00,35,8.75,31.5625,3500.369,181.051,278.8339,62.92271,1,1,2450.258,2449.941,159.3269,48.46855,207.7954,1,183.009,24.78646,0,0,0,0,1836.523,0.9182614,1.156614,0.3172331,0,250,0.3172331,2290.614,0,0,0,254.0474,62.92271,512.8074,479.396,33.41145,541.0335,0,1520.299,0,-2.131628e-14,4.540812e-13,4.263256e-14
tuned,2026-01-05 09:00:00,36,9,31.69501,3572.302,154.9104,270.5607,76.80059,1,1,2500.611,2500.294,164.1824,50.61556,214.7979,1,182.9546,31.84334,0,0,0,0,1836.234,0.9181168,1.156431,0.3172331,0,250,0.3172331,2336.112,0,0,0,238.7174,76.80059,524.9471,490.4142,34.533,557.1523,0,1526.092,0,0,3.430589e-13,4.263256e-14
tuned,2026-01-05 09:15:00,37,9.25,31.69158,3610.385,130.8614,279.2527,88.30481,1,1,2527.27,2526.952,168.0715,52.42026,220.4918,1,182.1966,38.29516,0,0,0,0,1835.945,0.9179723,1.156249,0.3172331,0,250,0.3172331,2358.881,0,0,0,240.9576,88.30481,530.5014,495.1547,35.34664,566.1111,0,1547.874,0,0,9.769963e-14,4.263256e-14
tuned,2026-01-05 09:30:00,38,9.5,31.93692,3616.95,99.62154,278.9336,95.16093,1,1,2531.865,2531.548,171.4233,54.05858,225.4819,1,180.8457,44.63615,0,0,0,0,1835.656,0.9178278,1.156067,0.3172331,0,250,0.3172331,2360.124,0,0,0,234.2975,95.16093,534.4939,498.2383,36.25559,572.386,0,1548.935,0,-2.842171e-14,-2.464695e-13,4.263256e-14
tuned,2026-01-05 09:45:00,39,9.75,32.18289,3594.137,73.69531,283.3915,105.2477,1,1,2515.896,2515.579,173.9754,55.43142,229.4068,1,178.763,50.64377,0,0,0,0,1835.367,0.9176833,1.155885,0.3172331,0,250,0.3172331,2341.603,0,0,0,232.7478,105.2477,534.1738,497.1681,37.00573,574.9456,0,1551.381,0,1.421085e-14,2.560174e-13,4.263256e-14
tuned,2026-01-05 10:00:00,40,10,32.26247,3616.197,65.62843,290.0167,135.0862,1,1,2531.338,2531.021,175.9739,56.62493,232.5988,1,176.1363,56.46247,0,0,0,0,1835.078,0.9175388,1.155703,0.3172331,0,250,0.3172331,2355.047,0,0,0,233.5542,135.0862,538.4533,500.9536,37.49975,586.3134,0,1575.508,0,-1.421085e-14,-1.769696e-13,4.263256e-14
tuned,2026-01-05 10:15:00,41,10.25,32.42173,3653.888,51.13451,293.5265,160.4268,1,1,2557.722,2557.404,177.8342,57.7657,235.5999,1,173.441,62.15891,0,0,0,0,1834.789,0.9173944,1.155522,0.3172331,0,250,0.3172331,2379.57,0,0,0,231.3676,160.4268,546.1005,508.0633,38.03722,600.0818,0,1599.273,0,-2.842171e-14,3.110845e-13,4.263256e-14
tuned,2026-01-05 10:30:00,42,10.5,32.66723,3678.134,37.91067,295.4174,175.5605,1,1,2574.694,2574.376,179.396,58.80062,238.1966,1,170.529,67.66766,0,0,0,0,1834.5,0.91725,1.15534,0.3172331,0,250,0.3172331,2394.98,0,0,0,227.7497,175.5605,552.9123,514.3191,38.5932,610.8211,0,1614.51,0,1.421085e-14,-6.061818e-14,4.263256e-14
tuned,2026-01-05 10:45:00,43,10.75,32.80379,3702.64,52.76082,299.9613,191.5676,0,1,2591.848,2591.531,180.6768,59.73215,240.409,1,167.4448,72.96417,0,0,0,0,1834.211,0.9171056,1.155158,0.3172331,0,250,0.3172331,2410.854,0,0,0,226.9971,191.5676,558.3974,519.4034,38.99404,0,620.4076,3803.812,0,-1.421085e-14,-3.43503e-13,4.263256e-14
tuned,2026-01-05 11:00:00,44,11,33.05551,3705.074,52.39953,296.3874,217.6669,0,0,2593.552,2593.234,0,0,0,0,0,0,0,0,0,242.9616,1773.182,0.886591,1.154976,0.3172331,0,250,0.3172331,2593.234,0,0,0,218.2643,217.6669,562.1177,562.049,0.06875604,0,609.2254,3727.245,0,0,-3.277378e-13,4.263256e-14
tuned,2026-01-05 11:15:00,45,11.25,33.33475,3738.225,55.18623,297.5347,255.2381,0,0,2616.757,2616.44,0,0,0,0,0,0,0,0,0,245.3132,1711.575,0.8557873,1.116547,0.3172331,0,250,0.3172331,2616.44,0,0,0,214.5612,255.2381,570.9483,570.8791,0.06921685,0,626.5693,3816.249,0,0,-3.492762e-13,4.263256e-14
tuned,2026-01-05 11:30:00,46,11.5,33.60704,3722.102,52.5689,295.2478,246.6091,0,0,2605.471,2605.154,0,0,0,0,0,0,0,0,0,247.6482,1649.393,0.8246965,1.077753,0.3172331,0,250,0.3172331,2605.154,0,0,0,207.6099,246.6091,572.2254,572.1557,0.06967217,0,626.3172,3802.871,0,0,-3.193001e-13,4.263256e-14
tuned,2026-01-05 11:45:00,47,11.75,33.80873,3715.643,60.12852,298.0028,281.5797,0,0,2600.95,2600.633,0,0,0,0,0,0,0,0,0,249.7794,1586.689,0.7933443,1.038599,0.3172331,0,250,0.3172331,2600.633,0,0,0,205.9477,281.5797,574.0295,573.9595,0.07001332,0,636.1042,3853.833,0,0,9.170442e-14,4.263256e-14
tuned,2026-01-05 12:00:00,48,12,34.15321,3710.769,65.55567,297.0109,303.2698,0,0,2597.538,2597.221,0,0,0,0,0,0,0,0,0,252.0368,1523.43,0.7617148,0.9991145,0.3172331,0,250,0.3172331,2597.221,0,0,0,200.6652,303.2698,578.1111,578.0405,0.07060376,0,645.5366,3896.599,0,0,-3.721468e-13,4.263256e-14
tuned,2026-01-05 12:15:00,49,12.25,34.53285,3704.592,60.70306,294.8506,319.3866,0,0,2593.214,2592.897,0,0,0,0,0,0,0,0,0,254.2925,1459.617,0.7298083,0.9592813,0.3172331,0,250,0.3172331,2592.897,0,0,0,194.4097,319.3866,582.5632,582.492,0.07126612,0,654.2419,3933.687,0,0,8.01581e-14,4.263256e-14
tuned,2026-01-05 12:30:00,50,12.5,34.83319,3768.094,55.2041,293.511,344.64,0,0,2637.666,2637.349,0,0,0,0,0,0,0,0,0,256.3177,1395.307,0.6976537,0.9190992,0.3172331,0,250,0.3172331,2637.349,0,0,0,189.1819,344.64,596.9799,596.9081,0.071799,0,674.9101,4038.344,0,0,-3.579359e-13,4.263256e-14
tuned,2026-01-05 12:45:00,51,12.75,34.98033,3725.043,51.59882,299.4167,372.2383,0,0,2607.53,2607.213,0,0,0,0,0,0,0,0,0,258.1294,1330.555,0.6652777,0.8786047,0.3172331,0,250,0.3172331,2607.213,0,0,0,191.3782,372.2383,592.3292,592.2572,0.07206299,0,676.8152,4052.611,0,0,-1.74305e-14,4.263256e-14
