run_id,study_group,scenario,city,controller,seed,days,demand_scale,perfect_forecast,parameter_draw,recovery_fraction_it,recovery_fraction_captured,it_heat_mwh,captured_mwh,absorbed_mwh,compressor_mwh,dhw_delivered_mwh,process_delivered_mwh,dhw_hp_mwh,process_hp_mwh,absorption_heat_mwh,absorption_cooling_mwh,orc_heat_mwh,orc_electric_mwh,store_charge_mwh,store_charge_commanded_mwh,store_discharge_mwh,store_discharge_dhw_mwh,store_discharge_process_mwh,dumped_heat_mwh,surplus_cooling_mwh,store_net_change_mwh,store_standing_loss_mwh,buffer_net_change_mwh,buffer_standing_loss_mwh,rejected_mwh,unmet_demand_percent,fallback_demand_percent,cooling_electric_saving_percent,net_cost_inr,max_source_residual_kw,max_hp_residual_kw,max_store_residual_kw,max_buffer_residual_kw,max_service_residual_kw,max_balance_residual_kw,mpc_solves,mpc_time_limited_solves,parameters_json
sweep__C__mpc__seed1__days30__scale3__perfect0__drawnone,sweep,C,Coimbatore,mpc,1,30,3.0,False,-1,0.2802656958214647,0.4003795654592355,2320.075643933272,1624.05295075329,650.2376147053915,208.4679967772408,589.8198037122887,224.84822514261583,552.6526771875001,201.41368009985075,0.017809373,0.0133692197024834,0.0,0.0,104.18425340232396,104.6214448222815,104.34269702119902,55.01241343175912,49.33028358943989,44.178216873602736,0.0,-0.6803296458013478,0.5218860269263067,0.125,0.2283681524982908,973.4619678954006,0.0,24.47522334746814,46.02591749772474,3967370.08303188,0.0,4.547473508864641e-13,4.831690603168681e-13,7.815970093361102e-14,4.725109192804666e-13,4.831690603168681e-13,1440,4,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__mpc__seed2__days30__scale0.5__perfect0__drawnone,sweep,B,Bhopal,mpc,2,30,0.5,False,-1,0.0383953413547591,0.0548504876496558,2059.540285443439,1441.6781998104077,79.07675229347889,23.7843638943205,78.44394157667168,21.60906127185991,12.167499492749998,9.464490674544388,0.28427784718,0.1992885151845121,0.0,0.0,80.91626916765905,80.94484817332501,80.97609420149834,67.13800715526465,13.8380870462337,2.58366052592711,0.0102937121263242,-0.5798045143838939,0.519979480544597,0.125,0.2283681524982908,1362.2480793644304,0.0,30.33530257334213,6.816655506462826,3467006.7801492326,0.0,1.4210854715202006e-13,4.818367926873179e-13,7.815970093361102e-14,1.4210854715202006e-13,4.818367926873179e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__mpc__seed2__days30__scale3__perfect0__drawnone,sweep,C,Coimbatore,mpc,2,30,3.0,False,-1,0.2811264613309004,0.4016092304727149,2325.2874190490447,1627.7011933343313,653.6998236945207,209.65436572588928,591.864952693898,225.2273292607353,552.2428454374999,203.22176143778245,0.0006595527,0.0005186602620475,0.0,0.0,107.3980759968136,107.8889229924275,107.02059565498996,58.498142417316366,48.52245323767357,45.88376757125286,0.0,-0.1384007695980303,0.5158811114216978,0.125,0.2283681524982908,973.6480014873124,0.0,24.39618768844905,47.12422826454664,3905113.149053312,0.0,4.547473508864641e-13,4.821698595947055e-13,7.815970093361102e-14,4.054534485931072e-13,4.821698595947055e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__mpc__seed3__days30__scale0.5__perfect0__drawnone,sweep,B,Bhopal,mpc,3,30,0.5,False,-1,0.0382140290264143,0.0545914700377348,2055.5952007413107,1438.9166405189176,78.5525746676865,23.51687729849201,77.98763945978561,21.63485009411018,10.918351063,8.448716355733,0.1949923378955,0.1384292570283649,0.0045495599999999,0.0003286565783132,82.49670335761385,82.50284264955,82.64294848258115,68.01105000176017,14.631898480820958,2.3936656393544955,0.0055740373739986,-0.6379189095462882,0.4916737845789926,0.125,0.2283681524982908,1360.0106976987329,0.0,31.12262407094976,6.348506778266243,3742905.659146424,0.0,1.4210854715202006e-13,4.82502926502093e-13,7.815970093361102e-14,1.4210854715202006e-13,4.82502926502093e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__mpc__seed3__days30__scale3__perfect0__drawnone,sweep,C,Coimbatore,mpc,3,30,3.0,False,-1,0.2804243146022381,0.400606163717483,2320.833291159544,1624.583303811681,650.8180849794718,208.76347979324672,588.5498132477629,225.63131051415635,552.145363635,202.63512809766007,0.0050615905,0.0038555856444284,0.0,0.0,104.30309845170916,104.79601144955824,104.3664632845004,55.06786526365363,49.29859802084678,45.45874425309019,0.0,-0.5880152433102535,0.5246504105189888,0.125,0.2283681524982908,973.4118506797112,0.0,24.89428119136308,45.77576755551703,4007769.554362177,0.0,4.547473508864641e-13,4.815037257799304e-13,7.815970093361102e-14,4.547473508864641e-13,4.815037257799304e-13,1440,1,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__mpc__seed4__days30__scale0.5__perfect0__drawnone,sweep,B,Bhopal,mpc,4,30,0.5,False,-1,0.0384429604199635,0.0549185148856622,2058.004684093304,1440.603278865313,79.11579261469855,23.74049290435126,78.46942572466747,21.530587865261857,11.42417504325,8.827248621235002,0.4031204124698145,0.2872891074908704,6.084282e-05,4.516036272787174e-06,82.19664244072102,82.20168059927501,82.29541171189348,67.95887800380108,14.336533708092404,2.551859945003136,0.0110061592316924,-0.6010815624536934,0.5023122912812323,0.125,0.2283681524982908,1361.134118098116,0.0,30.76154181331809,6.575122530901606,3619592.69370101,0.0,1.4210854715202006e-13,4.826139488045555e-13,7.815970093361102e-14,1.5631940186722204e-13,4.826139488045555e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__mpc__seed4__days30__scale3__perfect0__drawnone,sweep,C,Coimbatore,mpc,4,30,3.0,False,-1,0.2806821804349712,0.4009745434785304,2323.5536755892144,1626.48757291245,652.1801120220725,209.08358607969927,592.1914293774821,224.516341367766,554.1434156324999,201.96363781287172,0.002056954825,0.0016238495286823,0.0,0.0,104.76989771079256,105.154587701575,105.02878122025564,56.199007183544566,48.829774036711065,44.81275391116175,0.0,-0.7855675515845232,0.5266840421214415,0.125,0.2283681524982908,973.9540927378794,0.0,24.73300976436603,46.19227508680829,4001088.681949821,0.0,4.547473508864641e-13,4.82280881897168e-13,7.815970093361102e-14,4.547473508864641e-13,4.82280881897168e-13,1440,1,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed0__days30__scale0.5__perfect0__drawnone,sweep,B,Bhopal,tuned,0,30,0.5,False,-1,0.0388868896720569,0.0555526995315099,2057.4003033027075,1440.180212311895,80.00589860578897,24.6162899063971,78.05670225790746,21.636159037348925,22.64512306535789,15.059911172989125,0.0,0.0,0.0,0.0,66.91715427383906,66.91715427383906,66.90621456577911,57.12220157933906,9.784012986440052,4.918387508869761,0.0,-0.5134174442618198,0.5243571523217648,0.125,0.2283681524982908,1359.820945553608,0.0,30.6895123245429,5.301368010391518,3493867.88108904,0.0,1.1368683772161605e-13,4.809486142676178e-13,7.815970093361102e-14,1.8474111129762605e-13,4.809486142676178e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__tuned__seed0__days30__scale3__perfect0__drawnone,sweep,C,Coimbatore,tuned,0,30,3.0,False,-1,0.2844105326624006,0.4063007609462866,2322.8713101804765,1626.0099171263334,660.6490666346376,219.54177607243025,581.317436674141,217.0731845156931,569.2644595792535,277.4220697832312,0.0,0.0,0.0,0.0,33.50431334458308,33.50431334458308,33.28974427508662,33.28974427508662,0.0,81.58565244773715,0.0,-0.3002439609445789,0.5148130304410652,0.125,0.2283681524982908,965.0074823391974,0.0,26.07957984070373,44.36792681495199,4211054.410152921,0.0,3.410605131648481e-13,4.725109192804666e-13,7.815970093361102e-14,3.339550858072472e-13,4.725109192804666e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed1__days30__scale0.5__perfect0__drawnone,sweep,B,Bhopal,tuned,1,30,0.5,False,-1,0.0389133046200371,0.0555904351714815,2054.9241417694693,1438.4468992386282,79.96388909974368,24.598457690031086,78.1395474541765,21.5640283739964,22.56966503796894,15.00584989330084,0.0,0.0,0.0,0.0,66.986831858505,66.986831858505,66.89265688491864,57.164063427237664,9.728593457680972,4.7645959880155,0.0,-0.4328513365125256,0.52702631009889,0.125,0.2283681524982908,1358.1296419863863,0.0,30.675640182415485,5.321728430548711,3636404.0378095545,0.0,1.4210854715202006e-13,4.811706588725428e-13,7.815970093361102e-14,1.7053025658242404e-13,4.811706588725428e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__tuned__seed1__days30__scale3__perfect0__drawnone,sweep,C,Coimbatore,tuned,1,30,3.0,False,-1,0.2841302061636024,0.4059002945194321,2320.075643933272,1624.05295075329,659.2035710259133,219.07923498298496,581.1767251560365,216.801855849354,567.7959127496003,276.9826428832489,0.0,0.0,0.0,0.0,33.50425037604902,33.50425037604902,33.28970301857927,33.28970301857927,0.0,80.08967764603807,0.0,-0.3002439609445789,0.5147913184143412,0.125,0.2283681524982908,964.4960115748788,0.0,26.023652624977128,44.17291992925142,4226233.20898607,0.0,4.547473508864641e-13,4.821698595947055e-13,7.815970093361102e-14,3.392841563254479e-13,4.821698595947055e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed2__days30__scale0.5__perfect0__drawnone,sweep,B,Bhopal,tuned,2,30,0.5,False,-1,0.0389529625028589,0.0556470892897985,2059.540285443439,1441.6781998104077,80.22519551200574,24.684252793032165,78.39426566486617,21.616156288484948,22.95556881491538,15.105794035503536,0.0,0.0,0.0,0.0,66.848085454619,66.848085454619,66.80784122669127,57.07769328238416,9.7301479443071,4.858782123759071,0.0,-0.4814045346610679,0.5216487625887969,0.125,0.2283681524982908,1361.0996361459036,0.0,30.50337613116944,5.377793167217084,3506786.589630814,0.0,1.4210854715202006e-13,4.811706588725428e-13,7.815970093361102e-14,1.2789769243681806e-13,4.811706588725428e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__tuned__seed2__days30__scale3__perfect0__drawnone,sweep,C,Coimbatore,tuned,2,30,3.0,False,-1,0.2844500446981481,0.4063572067116401,2325.2874190490447,1627.7011933343313,661.4281102845422,219.72189863977903,583.5016964402595,216.49173776141512,570.637574350257,277.00834161935023,0.0,0.0,0.0,0.0,33.50409295471388,33.50409295471388,33.28936137081516,33.28936137081516,0.0,80.94184313874779,0.0,-0.3002439609445789,0.514975544843307,0.125,0.2283681524982908,965.9197148972908,0.0,25.978354717675995,44.38918066027506,4184473.4611505033,0.0,3.410605131648481e-13,4.618527782440651e-13,7.815970093361102e-14,3.392841563254479e-13,4.618527782440651e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed3__days30__scale0.5__perfect0__drawnone,sweep,B,Bhopal,tuned,3,30,0.5,False,-1,0.0388732977488337,0.0555332824983339,2055.5952007413107,1438.9166405189176,79.90776428949074,24.58810096274688,77.94097579667807,21.641912685241287,22.73511706512175,15.060299489241633,0.0,0.0,0.0,0.0,66.70044869787425,66.70044869787425,66.68983818185531,56.91518213646574,9.774656045389555,4.902366254299311,0.0,-0.5151437996108892,0.5257543156298542,0.125,0.2283681524982908,1358.6555080769283,0.0,31.245540560130028,5.455703374205544,3778020.2695467584,0.0,1.7053025658242404e-13,4.801714581503802e-13,7.815970093361102e-14,1.4921397450962106e-13,4.801714581503802e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__tuned__seed3__days30__scale3__perfect0__drawnone,sweep,C,Coimbatore,tuned,3,30,3.0,False,-1,0.2842958197596283,0.4061368853708975,2320.833291159544,1624.583303811681,659.8032030356387,219.36307031026027,580.2997524871018,217.5822954139899,567.6316206171374,278.0299323330105,0.0,0.0,0.0,0.0,33.50472039575093,33.50472039575093,33.290514409161446,33.290514409161446,0.0,81.07001945821771,0.0,-0.3002439609445789,0.5144499475340744,0.125,0.2283681524982908,964.426732623544,0.0,26.398169639362223,43.748371211981286,4274764.227031791,0.0,3.410605131648481e-13,4.547473508864641e-13,7.815970093361102e-14,3.375077994860477e-13,4.547473508864641e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed4__days30__scale0.5__perfect0__drawnone,sweep,B,Bhopal,tuned,4,30,0.5,False,-1,0.0389932830458192,0.0557046900654561,2058.004684093304,1440.603278865313,80.24835915647215,24.684292860257504,78.44209684150638,21.53776763431929,22.850774012554048,15.043492603874482,0.0,0.0,0.0,0.0,67.03838540030111,67.03838540030111,66.97639921725529,57.26075806376839,9.715641153486908,4.890801357858148,0.0,-0.4615909830149912,0.523577166060803,0.125,0.2283681524982908,1360.0015515563423,0.0,30.9737974815664,5.502527160163118,3657024.761266183,0.0,1.4210854715202006e-13,4.827249711070183e-13,7.815970093361102e-14,1.5631940186722204e-13,4.827249711070183e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__tuned__seed4__days30__scale3__perfect0__drawnone,sweep,C,Coimbatore,tuned,4,30,3.0,False,-1,0.284428684384241,0.4063266919774873,2323.5536755892144,1626.48757291245,660.8853150440079,219.5285642501228,583.5652873415103,215.9592013700004,570.2509696481293,276.6585333328843,0.0,0.0,0.0,0.0,33.50437631311714,33.50437631311714,33.29000716857912,33.29000716857912,0.0,80.67502143808206,0.0,-0.3002439609445789,0.5146131054826069,0.125,0.2283681524982908,965.248889715944,0.0,26.31675075213543,44.11923009770442,4265384.720382974,0.0,3.410605131648481e-13,4.67847982577041e-13,7.815970093361102e-14,3.375077994860477e-13,4.67847982577041e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__mpc__seed0__days30__scale1__perfect0__drawnone,sweep,B,Bhopal,mpc,0,30,1.0,False,-1,0.0766821199974219,0.1095458857106028,2057.4003033027075,1440.180212311895,157.76581694059055,48.20856160030171,155.3573261513958,43.025106688810375,67.63856215199999,26.33743833816827,0.2226594518739953,0.1627951834623006,0.00303510775,0.0002239013758635,111.68889755090048,111.7726834911,111.82317491490628,90.47195069685424,21.35122421805204,7.500528505067917,0.0030299579170326,-0.6730977042620122,0.538820340256201,0.125,0.2283681524982908,1282.0610272188064,0.0,30.981685141932587,12.43683396620201,3796564.791645592,0.0,1.9895196601282805e-13,4.811706588725428e-13,7.815970093361102e-14,1.7053025658242404e-13,4.811706588725428e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__mpc__seed0__days30__scale5__perfect0__drawnone,sweep,C,Coimbatore,mpc,0,30,5.0,False,-1,0.3843656907079201,0.5490938438684573,2322.8713101804765,1626.0099171263334,892.83203556313,283.9102251042133,855.5441891648476,240.0286533636717,799.0994126125,254.6264285808357,0.0,0.0,0.0,0.0,122.56299049780554,123.0164194740075,122.9165064292756,86.3136809079918,36.602825521283776,81.52293407029384,0.0,-0.7571234463266707,0.4036075148566227,0.125,0.2283681524982908,732.8245134107051,0.0,39.13866018556341,60.94650010599686,6977135.461004031,0.0,4.547473508864641e-13,4.82058837292243e-13,7.815970093361102e-14,5.115907697472721e-13,5.115907697472721e-13,1440,6,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__mpc__seed1__days30__scale1__perfect0__drawnone,sweep,B,Bhopal,mpc,1,30,1.0,False,-1,0.0768653220666287,0.1098076029523268,2054.9241417694693,1438.4468992386282,157.95240597960097,48.28429642746267,155.51281525896175,42.9627058093166,64.76624746575,26.40390167999732,0.3485726559663194,0.2502341958025437,0.012353934325,0.0009078812529292,114.6198070600614,114.705626671025,114.76389958359036,93.4217721445012,21.34212743908918,7.544347272022958,0.0095035632054732,-0.6642157845135248,0.5201232609845382,0.125,0.2283681524982908,1280.1411251065294,0.0,30.91252922216862,11.828705199404554,3935526.6345118326,0.0,2.273736754432321e-13,4.831690603168681e-13,7.815970093361102e-14,1.7053025658242404e-13,4.831690603168681e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__mpc__seed1__days30__scale5__perfect0__drawnone,sweep,C,Coimbatore,mpc,1,30,5.0,False,-1,0.3841095545388144,0.5487279350554493,2320.075643933272,1624.05295075329,891.1632220875621,283.3576113272358,854.9366168598614,239.526075192871,797.706227645,253.9440285768878,0.0,0.0,0.0,0.0,122.43169975209376,122.87057719291,122.8141131805723,85.38872113345413,37.42539204711821,80.44055479054406,0.0,-0.7897720502646246,0.4073586217860571,0.125,0.2283681524982908,732.5363605132301,0.0,39.122913153167445,60.58233377493112,6983327.13003168,0.0,4.547473508864641e-13,4.819478149897807e-13,7.815970093361102e-14,4.547473508864641e-13,4.819478149897807e-13,1440,7,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__mpc__seed2__days30__scale1__perfect0__drawnone,sweep,B,Bhopal,mpc,2,30,1.0,False,-1,0.076892909063876,0.1098470129483942,2059.540285443439,1441.6781998104077,158.36404388199162,48.40671116419578,155.93632394034253,42.96924548601937,68.00577989899999,26.51407944486458,0.2960501789228116,0.21426672391292,0.0,0.0,111.75847313654022,111.9548455234,111.8703190934629,90.79530633310593,21.075012760356977,7.680981397825395,0.0058206643507282,-0.6448279284878646,0.5329819715651654,0.125,0.2283681524982908,1282.9607877759177,0.0,30.816428490755232,12.33735631221606,3805195.701128829,0.0,1.7053025658242404e-13,4.831690603168681e-13,7.815970093361102e-14,1.7053025658242404e-13,4.831690603168681e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__mpc__seed2__days30__scale5__perfect0__drawnone,sweep,C,Coimbatore,mpc,2,30,5.0,False,-1,0.3846121082449716,0.549445868921388,2325.2874190490447,1627.7011933343313,894.3336965159618,284.3958707083514,857.0629485974791,239.54052717054864,801.2233590774999,255.1312052015831,0.0,0.0,0.0,0.0,121.874059540546,122.37500294523,122.24689644087417,85.23882931094177,37.008067129932414,82.4989283566135,0.0,-0.7718096092730954,0.3989727089449389,0.125,0.2283681524982908,733.0141286658712,0.0,39.12020522043333,60.8182025492676,6976707.11653289,0.0,5.684341886080801e-13,4.826139488045555e-13,7.815970093361102e-14,4.547473508864641e-13,5.684341886080801e-13,1440,9,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__mpc__seed3__days30__scale1__perfect0__drawnone,sweep,B,Bhopal,mpc,3,30,1.0,False,-1,0.0768566321075834,0.1097951887251192,2055.5952007413107,1438.9166405189176,157.98612410548907,48.357790169532265,155.1119749926374,43.16152679628289,61.564845728,26.83867976159241,0.5283276258214177,0.3702175944003162,0.003433206375,0.0002535482896201,117.30463528729828,117.4086279532325,117.43820942295793,96.30781375669837,21.13039566625956,7.67222578956428,0.0231620500126173,-0.63808928438844,0.5045151487287872,0.125,0.2283681524982908,1280.57714826093,0.0,31.42576121496436,11.9171801277945,4067601.29992977,0.0,2.273736754432321e-13,4.826139488045555e-13,7.815970093361102e-14,1.5187850976872141e-13,4.826139488045555e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__mpc__seed3__days30__scale5__perfect0__drawnone,sweep,C,Coimbatore,mpc,3,30,5.0,False,-1,0.3844318488389863,0.5491883554842661,2320.833291159544,1624.583303811681,892.202232967533,283.5539201226472,854.9996365790028,239.72102919388087,797.4241977125,252.97910909328743,0.0,0.0,0.0,0.0,124.84145442971732,125.3528462843925,124.86653773298568,86.84771805456819,38.01881967841747,81.06057062056472,0.0,-0.4282777134258778,0.403194410157538,0.125,0.2283681524982908,732.02770269165,0.0,39.40950674617381,60.5466879995742,7012374.555002865,0.0,5.684341886080801e-13,4.818367926873179e-13,7.815970093361102e-14,4.725109192804666e-13,5.684341886080801e-13,1440,9,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__mpc__seed4__days30__scale1__perfect0__drawnone,sweep,B,Bhopal,mpc,4,30,1.0,False,-1,0.0770916934760038,0.1101309906800055,2058.004684093304,1440.603278865313,158.6550662783012,48.51757197060173,156.1040816477162,42.83185424699087,65.85129140299999,26.63046897842032,0.4187788263075983,0.3044064491603853,0.009982872,0.0007487936494318,114.18476982673457,114.262116169175,114.3205500186103,93.08456485944278,21.235985159167534,7.943720847764001,0.0066342796192887,-0.6561326711661507,0.5203524792904193,0.125,0.2283681524982908,1281.5948444345136,0.0,31.22213011303313,12.248040185050156,3954599.790424213,0.0,1.9895196601282805e-13,4.828359934094806e-13,7.815970093361102e-14,1.7053025658242404e-13,4.828359934094806e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__mpc__seed4__days30__scale5__perfect0__drawnone,sweep,C,Coimbatore,mpc,4,30,5.0,False,-1,0.3849093570956585,0.5498705101366551,2323.5536755892144,1626.48757291245,894.3575514482989,284.34687820670325,858.8110898955832,239.33326566001176,800.6170021825,254.60582015106692,0.0,0.0,0.0,0.0,122.96497746317483,123.481607321435,123.35935216777251,86.38897508135966,36.97037708641286,80.95444880400464,0.0,-0.7947984441866289,0.4004237395889412,0.125,0.2283681524982908,731.776653311653,0.0,39.27777417479351,60.7769238734501,7024397.650467426,0.0,5.115907697472721e-13,4.828359934094806e-13,7.815970093361102e-14,4.547473508864641e-13,5.115907697472721e-13,1440,8,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed0__days30__scale1__perfect0__drawnone,sweep,B,Bhopal,tuned,0,30,1.0,False,-1,0.0753297239073096,0.1076138912961566,2057.4003033027075,1440.180212311895,154.98339681460814,48.141034593450826,149.83183219617945,42.37805832845805,76.53418414895971,33.458771838587964,0.0,0.0,0.0,0.0,93.13147542051124,93.13147542051124,93.27204297636686,77.21082941659155,16.061213559775304,11.055108439277031,0.0,-0.5436906879493831,0.4031231320937758,0.125,0.2283681524982908,1284.843447344789,0.0,33.18397588743524,11.379310583510934,3862350.928800816,0.0,1.4210854715202006e-13,4.819478149897807e-13,7.815970093361102e-14,1.7053025658242404e-13,4.819478149897807e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__tuned__seed0__days30__scale5__perfect0__drawnone,sweep,C,Coimbatore,tuned,0,30,5.0,False,-1,0.3753067751015455,0.5361525358593507,2322.8713101804765,1626.0099171263334,871.7893403997363,284.54920047874793,807.6604401247263,255.03343107499472,805.2564124827134,317.576051932234,0.0,0.0,0.0,0.0,33.50607646353675,33.50607646353675,33.29383815116398,33.29383815116398,0.0,93.43243136639042,0.0,-0.3002439609445789,0.5124822733173641,0.125,0.2283681524982908,753.8672085740989,0.0,40.96515511964081,59.55696131239789,7235283.68147904,0.0,4.547473508864641e-13,4.547473508864641e-13,7.815970093361102e-14,4.547473508864641e-13,4.547473508864641e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
